record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence
YT_UgzKEmc1QnU8XkEm2BF4AaABAg,YouTube,top_level_comment,UgzKEmc1QnU8XkEm2BF4AaABAg,UgzKEmc1QnU8XkEm2BF4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,Anthony Loke menteri paling gagal..xde 5% pun dari pencapaian Dato Seri Ling Liong Sik,c51e8a4f8334d8b9cdbe,2026-05-28T10:34:55Z,2026-05-28T10:34:55Z,3,0,True,True,none,,2026-06-17T15:11:46.539004+00:00,raw,,Anthony Loke menteri paling gagal..xde 5% pun dari pencapaian Dato Seri Ling Liong Sik,anthony loke menteri paling gagal xde 5 pun dari pencapaian dato seri ling liong sik,15,86,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.9336504936218262,0.0302632469683885,0.0360862985253334,0.9336504936218262,0.8975641950964928,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,640,2026-06-18 19:13:47,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,604
YT_UgzdAwqPd2nQGWK15jF4AaABAg,YouTube,top_level_comment,UgzdAwqPd2nQGWK15jF4AaABAg,UgzdAwqPd2nQGWK15jF4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Teliur pulak tengok vide ni pada bulan puasa 2026 #Faktawchannel,6470897de7655e940f20,2026-02-22T10:28:47Z,2026-02-22T10:28:47Z,0,0,True,True,none,,2026-06-17T15:11:43.541364+00:00,raw,,Teliur pulak tengok vide ni pada bulan puasa 2026 Faktawchannel,teliur pulak tengok vide ni pada bulan puasa 2026 faktawchannel,10,63,0,False,True,0,0,1,BM,id,0,0,,False,False,accepted,positive,0.1633144617080688,0.1604531556367874,0.6762323379516602,0.6762323379516602,0.5129178762435913,medium,medium,medium_confidence,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,47,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,605
YT_UgzrJ0E2ymYHisfk6nx4AaABAg,YouTube,top_level_comment,UgzrJ0E2ymYHisfk6nx4AaABAg,UgzrJ0E2ymYHisfk6nx4AaABAg,qlQj6Zlgc-M,MyDigital ID akan diwajibkan untuk akses aplikasi MyJPJ & MyBayar PDRM!,SoyaCincau BM,https://www.youtube.com/watch?v=qlQj6Zlgc-M,2025-08-27T12:39:08Z,technology_digital_services,Apa binatang mydigtal id...rasuah berleluasa hihihi saya baru aktif kan x pun boleh log in...kikiki,72e7e79d0dbd7de18e9d,2026-05-28T11:10:39Z,2026-05-28T11:10:39Z,2,0,True,True,none,,2026-06-17T15:11:45.563007+00:00,raw,,Apa binatang mydigtal id..rasuah berleluasa hihihi saya baru aktif kan x pun boleh log in..kikiki,apa binatang mydigtal id rasuah berleluasa hihihi saya baru aktif kan x pun boleh log in kikiki,17,97,0,False,True,0,0,0,BM,id,4,0,,False,False,accepted,positive,0.1176932007074356,0.1484832018613815,0.7338236570358276,0.7338236570358276,0.5853404551744461,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,422,2026-06-18 18:36:49,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,606
YT_UgwGLMbdBXWQrDlIyAN4AaABAg,YouTube,top_level_comment,UgwGLMbdBXWQrDlIyAN4AaABAg,UgwGLMbdBXWQrDlIyAN4AaABAg,FgMUKH-xEec,"Kerajaan setuju semakan tarik subsidi minyak golongan berpendapatan tinggi, kata PM",Free Malaysia Today,https://www.youtube.com/watch?v=FgMUKH-xEec,2026-05-10T09:06:58Z,cost_of_living_public_policy,Tarik T20 punya subsidi.,7818147e0d2fb8d28985,2026-05-10T10:43:49Z,2026-05-10T10:43:49Z,4,1,True,True,none,,2026-06-17T15:11:41.872411+00:00,raw,,Tarik T20 punya subsidi.,tarik t20 punya subsidi,4,24,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,neutral,0.312495470046997,0.3808168768882751,0.3066876828670501,0.3808168768882751,0.068321406841278,low,high,low_confidence | small_probability_margin | neutral_prediction,neutral,reviewed,Changed from negative to neutral after text-based manual review,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,19,2026-06-18 20:41:44,human_manual_text_based_negative_recheck,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,607
YT_UgweCuwMk4iQDboEQ_h4AaABAg,YouTube,top_level_comment,UgweCuwMk4iQDboEQ_h4AaABAg,UgweCuwMk4iQDboEQ_h4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,Agar sara digunakan juga untuk barangan basah seperti ikan dan sayur... selain itu bayar bil api dan air,cd0bd30d17711c890561,2025-10-13T23:45:37Z,2025-10-13T23:45:37Z,15,0,True,True,none,,2026-06-17T15:11:41.529094+00:00,raw,,Agar sara digunakan juga untuk barangan basah seperti ikan dan sayur.. selain itu bayar bil api dan air,agar sara digunakan juga untuk barangan basah seperti ikan dan sayur selain itu bayar bil api dan air,18,103,0,False,True,0,0,0,BM,id,4,0,,False,False,accepted,neutral,0.1826786994934082,0.4251523017883301,0.3921690285205841,0.4251523017883301,0.0329832732677459,low,high,low_confidence | small_probability_margin | neutral_prediction,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,52,2026-06-18 15:36:33,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,608
YT_UgxaaO9sTasIWs9G4X54AaABAg,YouTube,top_level_comment,UgxaaO9sTasIWs9G4X54AaABAg,UgxaaO9sTasIWs9G4X54AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,cuba buat video medy renaldy,6b4853ba6fa0c1b937c6,2026-03-08T08:06:30Z,2026-03-08T08:06:30Z,0,0,True,True,none,,2026-06-17T15:11:43.541125+00:00,raw,,cuba buat video medy renaldy,cuba buat video medy renaldy,5,28,0,False,True,0,0,0,UNKNOWN,es,0,0,,False,False,accepted,neutral,0.1477246731519699,0.674876868724823,0.1773985177278518,0.674876868724823,0.4974783509969711,medium,medium,medium_confidence | neutral_prediction | unknown_language,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,371,2026-06-18 18:28:59,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,609
YT_Ugzd2u3dVz8rCZ9aoyp4AaABAg,YouTube,top_level_comment,Ugzd2u3dVz8rCZ9aoyp4AaABAg,Ugzd2u3dVz8rCZ9aoyp4AaABAg,lWY3O9pFexo,KOS SARA HIDUP | PM Umum Butiran Penghargaan Untuk Rakyat Esok (BU),Buletin TV3,https://www.youtube.com/watch?v=lWY3O9pFexo,2025-07-22T12:11:44Z,cost_of_living_public_policy,"BERGGANTI PERDANA MENTERI, MELAYU TETAP MISKIN DI BUMI SENDIRI.. GULA-GULANYA BAGAI SEMUA RAKYAT RASA MANIS... TAPI YANG BERTIMBUN DUIT DALAM RUMAH MUKA-MUKA MACAM KAMU SEMUA NILAH.. MULUT TU JANGAN SEPERTI BOSSKU..KERANA PERDANA MENTERI YANG MESKIN BOLEH DAPAT DERMA BILION JUTA.. RAKYAT MISKIN DAPAT APA ?.....Berita benar.",2777054e7b9e31bdf05b,2025-07-22T13:21:54Z,2025-07-22T13:21:54Z,0,0,True,True,none,,2026-06-17T15:11:38.667145+00:00,raw,,"BERGGANTI PERDANA MENTERI, MELAYU TETAP MISKIN DI BUMI SENDIRI.. GULA-GULANYA BAGAI SEMUA RAKYAT RASA MANIS.. TAPI YANG BERTIMBUN DUIT DALAM RUMAH MUKA-MUKA MACAM KAMU SEMUA NILAH.. MULUT TU JANGAN SEPERTI BOSSKU..KERANA PERDANA MENTERI YANG MESKIN BOLEH DAPAT DERMA BILION JUTA.. RAKYAT MISKIN DAPAT APA ?..Berita benar.",bergganti perdana menteri melayu tetap miskin di bumi sendiri gula gulanya bagai semua rakyat rasa manis tapi yang bertimbun duit dalam rumah muka muka macam kamu semua nilah mulut tu jangan seperti bossku kerana perdana menteri yang meskin boleh dapat derma bilion juta rakyat miskin dapat apa berita benar,47,321,0,False,True,0,0,0,BM,de,4,0,,False,False,accepted,negative,0.944129765033722,0.0269145723432302,0.0289557538926601,0.944129765033722,0.9151740111410618,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,668,2026-06-18 19:18:30,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,610
YT_UgzMQTJRj-sYTB-4IpF4AaABAg,YouTube,top_level_comment,UgzMQTJRj-sYTB-4IpF4AaABAg,UgzMQTJRj-sYTB-4IpF4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Aiii masa beli ayam panggang tu tak kan tak tengok ayam tu rentung'Lg stu ayam rentung tu satu badan gelap serius la.😊,2220804d2a98f42a05e1,2026-03-01T05:11:58Z,2026-03-01T05:11:58Z,0,0,True,True,none,,2026-06-17T15:11:43.541266+00:00,raw,,Aiii masa beli ayam panggang tu tak kan tak tengok ayam tu rentung'Lg stu ayam rentung tu satu badan gelap serius la.😊,aiii masa beli ayam panggang tu tak kan tak tengok ayam tu rentung lg stu ayam rentung tu satu badan gelap serius la,22,118,1,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.2710643410682678,0.2170843034982681,0.5118513107299805,0.5118513107299805,0.2407869696617126,low,high,low_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,167,2026-06-18 15:56:55,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,611
YT_Ugw3ygVhxiA5kho28hV4AaABAg,YouTube,top_level_comment,Ugw3ygVhxiA5kho28hV4AaABAg,Ugw3ygVhxiA5kho28hV4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Kenapa campurkan sekali dgn video yg lama😒,cf1fb1fb11f33b915237,2026-03-06T08:01:15Z,2026-03-06T08:01:15Z,0,0,True,True,none,,2026-06-17T15:11:44.742463+00:00,raw,,Kenapa campurkan sekali dgn video yg lama😒,kenapa campurkan sekali dgn video yg lama,7,42,1,False,True,0,0,0,BM,id,1,0,,False,False,accepted,negative,0.9366142153739928,0.0379550233483314,0.0254308320581913,0.9366142153739928,0.8986591920256615,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,647,2026-06-18 19:14:45,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,612
YT_UgxPQ6gv_AUT0ntjHwd4AaABAg,YouTube,top_level_comment,UgxPQ6gv_AUT0ntjHwd4AaABAg,UgxPQ6gv_AUT0ntjHwd4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,He do not use the public transport regularly that why he a bit cinfuse,cc197ef1d8ba94eb06b9,2025-06-04T08:17:16Z,2025-06-04T08:17:16Z,0,0,True,True,none,,2026-06-17T15:11:46.923655+00:00,raw,,He do not use the public transport regularly that why he a bit cinfuse,he do not use the public transport regularly that why he a bit cinfuse,14,70,0,False,True,0,0,0,EN,en,0,4,,False,False,accepted,negative,0.7785891890525818,0.1746211647987365,0.046789675951004,0.7785891890525818,0.6039680242538452,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,493,2026-06-18 18:51:03,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,613
YT_UgySEACK_1cgSpza7LB4AaABAg,YouTube,top_level_comment,UgySEACK_1cgSpza7LB4AaABAg,UgySEACK_1cgSpza7LB4AaABAg,mVmYibok-7A,[TERKINI] MOF sekat MyKad individu salah guna subsidi BUDI95,Astro AWANI,https://www.youtube.com/watch?v=mVmYibok-7A,2026-03-23T23:22:33Z,cost_of_living_public_policy,"Bengong la kerajaan skrg ni, byr gaji mahal2 pun tak tahu nak urus negara....Berapa byk sgtlah org ramai boleh jual minyak petrol tu.... klu org nak beli utk mesin rumput atau minyak motor abis ke mcmana?",6c5747bfaf491aa1c0a8,2026-03-24T06:47:02Z,2026-03-24T06:47:02Z,1,0,True,True,none,,2026-06-17T15:11:39.037842+00:00,raw,,"Bengong la kerajaan skrg ni, byr gaji mahal2 pun tak tahu nak urus negara..Berapa byk sgtlah org ramai boleh jual minyak petrol tu.. klu org nak beli utk mesin rumput atau minyak motor abis ke mcmana?",bengong la kerajaan skrg ni byr gaji mahal2 pun tak tahu nak urus negara berapa byk sgtlah org ramai boleh jual minyak petrol tu klu org nak beli utk mesin rumput atau minyak motor abis ke mcmana,37,200,0,False,True,0,0,0,BM,id,6,0,,False,False,accepted,negative,0.945529282093048,0.0246385503560304,0.0298322010785341,0.945529282093048,0.915697081014514,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,674,2026-06-18 19:19:18,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,614
YT_UgwXcHmOJea9Wwj36YF4AaABAg,YouTube,top_level_comment,UgwXcHmOJea9Wwj36YF4AaABAg,UgwXcHmOJea9Wwj36YF4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"but the thing is MALAYSIA INFRASTUCTTURE, Malaysia immigration and the whole environment, Customer Service, technology has the capacity to handle a big flux of tourists?",991ff6600e2c33c44911,2026-02-15T10:12:36Z,2026-02-15T10:12:36Z,0,0,True,True,none,,2026-06-17T15:11:46.187743+00:00,raw,,"but the thing is MALAYSIA INFRASTUCTTURE, Malaysia immigration and the whole environment, Customer Service, technology has the capacity to handle a big flux of tourists?",but the thing is malaysia infrastuctture malaysia immigration and the whole environment customer service technology has the capacity to handle a big flux of tourists,25,169,0,False,True,0,0,0,MIXED,en,1,4,,False,False,accepted,neutral,0.1985936164855957,0.7418547868728638,0.0595516636967659,0.7418547868728638,0.5432611703872681,medium,medium,medium_confidence | neutral_prediction | mixed_language,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,429,2026-06-18 18:38:17,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,615
YT_UgzXHV-U-M1cM91tE-N4AaABAg,YouTube,top_level_comment,UgzXHV-U-M1cM91tE-N4AaABAg,UgzXHV-U-M1cM91tE-N4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"Alhamdulillah semuge tak pilih"" org,kena bagi yg rate",6ac97937b5ed25871381,2026-01-07T06:13:08Z,2026-01-07T06:13:08Z,0,0,True,True,none,,2026-06-17T15:11:40.405803+00:00,raw,,"Alhamdulillah semuge tak pilih"" org,kena bagi yg rate",alhamdulillah semuge tak pilih org kena bagi yg rate,9,53,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.2520995438098907,0.2341279238462448,0.5137725472450256,0.5137725472450256,0.2616730034351349,low,high,low_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,171,2026-06-18 15:57:27,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,616
YT_UgwjiAHkApgdOuAsiMV4AaABAg,YouTube,top_level_comment,UgwjiAHkApgdOuAsiMV4AaABAg,UgwjiAHkApgdOuAsiMV4AaABAg,Wk-HcKtIaGY,Are We About to See a Chinese Tourist Boom in Malaysia?,Ziet Invests,https://www.youtube.com/watch?v=Wk-HcKtIaGY,2026-02-12T11:00:42Z,tourism_lifestyle_events,"Korupsi adalah tradisi warisan UNESCO turun temurun tengkolok gayong yg ditakdir untuk selamatkan multiverse, alam bunian, middle earth dan ade yg juga kate alam isekai.",73318ac874ca5ba4abd1,2026-02-22T03:32:10Z,2026-02-22T03:32:10Z,0,0,True,True,none,,2026-06-17T15:11:46.187577+00:00,raw,,"Korupsi adalah tradisi warisan UNESCO turun temurun tengkolok gayong yg ditakdir untuk selamatkan multiverse, alam bunian, middle earth dan ade yg juga kate alam isekai.",korupsi adalah tradisi warisan unesco turun temurun tengkolok gayong yg ditakdir untuk selamatkan multiverse alam bunian middle earth dan ade yg juga kate alam isekai,25,169,0,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.7406697273254395,0.141054019331932,0.1182763054966926,0.7406697273254395,0.5996157079935074,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,428,2026-06-18 18:38:05,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,617
YT_UgxeLpHYmGXegy-plxB4AaABAg,YouTube,top_level_comment,UgxeLpHYmGXegy-plxB4AaABAg,UgxeLpHYmGXegy-plxB4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,Nama abang pek dolah,d9ff6ea30f098de06ae4,2026-03-06T09:24:50Z,2026-03-06T09:24:50Z,0,0,True,True,none,,2026-06-17T15:11:43.541150+00:00,raw,,Nama abang pek dolah,nama abang pek dolah,4,20,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,positive,0.1565290093421936,0.1543215960264206,0.6891494393348694,0.6891494393348694,0.5326204299926758,medium,medium,medium_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,384,2026-06-18 18:31:24,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,618
YT_UgzVxFrZV1shfCKJz2F4AaABAg,YouTube,top_level_comment,UgzVxFrZV1shfCKJz2F4AaABAg,UgzVxFrZV1shfCKJz2F4AaABAg,3Pk956RGn7o,10 MENU SCAM PALING PELIK DI BAZAR RAMADAN,Faktaw Channel,https://www.youtube.com/watch?v=3Pk956RGn7o,2025-03-22T08:00:02Z,festivals_national_events,We need this as annual reminder for Malaysian,d922329ea3813966a70f,2025-12-30T11:44:18Z,2025-12-30T11:44:18Z,0,0,True,True,none,,2026-06-17T15:11:43.541508+00:00,raw,,We need this as annual reminder for Malaysian,we need this as annual reminder for malaysian,8,45,0,False,True,0,0,0,MIXED,en,1,2,,False,False,accepted,neutral,0.1460870951414108,0.4685181677341461,0.3853946924209595,0.4685181677341461,0.0831234753131866,low,high,low_confidence | small_probability_margin | neutral_prediction | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,108,2026-06-18 15:46:14,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,619
YT_UgxnhrAQ86AKId3E9eB4AaABAg,YouTube,top_level_comment,UgxnhrAQ86AKId3E9eB4AaABAg,UgxnhrAQ86AKId3E9eB4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,PMX paling hebat...perihatin kepada rakyat,0286f295e8834a4bc4c3,2026-01-07T10:46:17Z,2026-01-07T10:46:17Z,0,0,True,True,none,,2026-06-17T15:11:40.405771+00:00,raw,,PMX paling hebat..perihatin kepada rakyat,pmx paling hebat perihatin kepada rakyat,6,41,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.1272652149200439,0.0904651582241058,0.7822695970535278,0.7822695970535278,0.6550043821334839,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,498,2026-06-18 18:52:09,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,620
YT_Ugy-rFXs56U8H6qVJdB4AaABAg,YouTube,top_level_comment,Ugy-rFXs56U8H6qVJdB4AaABAg,Ugy-rFXs56U8H6qVJdB4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"Salam, Syukur Alhamdulilah dan Terima Kasih PMX.",61588e8c11f7b1b04f6c,2026-01-07T08:08:45Z,2026-01-07T08:08:45Z,3,0,True,True,none,,2026-06-17T15:11:40.405792+00:00,raw,,"Salam, Syukur Alhamdulilah dan Terima Kasih PMX.",salam syukur alhamdulilah dan terima kasih pmx,7,48,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.0090719340369105,0.0181461125612258,0.9727819561958312,0.9727819561958312,0.9546358436346054,high,low,,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,768,2026-06-18 19:36:56,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,621
YT_Ugx-TIzcRsg-xXKMao94AaABAg,YouTube,top_level_comment,Ugx-TIzcRsg-xXKMao94AaABAg,Ugx-TIzcRsg-xXKMao94AaABAg,J5SEcQAe1AM,Why Malaysia Forces You to Own a Car,UrbanShiftMY,https://www.youtube.com/watch?v=J5SEcQAe1AM,2026-05-11T05:16:17Z,transport_public_services,"Here in Jakarta, no MRT stations have parking lots at all, so does LRT both Jabodebek and Jakarta, BRT Transjakarta, and KRL stations. With the exception of KAJJ (intercity) train stations like Gambir and Pasar Senen. Take Dukuh Atas for example, it's a well planned TOD with very good walkability, though transfer between transport modes are quite far. Some LRT Jabodebek stations like Cawang, Ciliwung, Pancoran, etc are directly connected with Transjakarta BRT shelters. Also, the gov't of DKI Jakarta heavily subsidized public transport fares to foster public transportation usage, even introducing ""tarif integrasi"". Despite all those though, Jakarta is still stuck in terrible traffic, especially in Jalan TB Simatupang.",993f266c40eb2ec6c928,2026-05-14T23:12:31Z,2026-05-14T23:12:31Z,0,0,True,True,none,,2026-06-17T15:11:48.079894+00:00,raw,,"Here in Jakarta, no MRT stations have parking lots at all, so does LRT both Jabodebek and Jakarta, BRT Transjakarta, and KRL stations. With the exception of KAJJ (intercity) train stations like Gambir and Pasar Senen. Take Dukuh Atas for example, it's a well planned TOD with very good walkability, though transfer between transport modes are quite far. Some LRT Jabodebek stations like Cawang, Ciliwung, Pancoran, etc are directly connected with Transjakarta BRT shelters. Also, the gov't of DKI Jakarta heavily subsidized public transport fares to foster public transportation usage, even introducing ""tarif integrasi"". Despite all those though, Jakarta is still stuck in terrible traffic, especially in Jalan TB Simatupang.",here in jakarta no mrt stations have parking lots at all so does lrt both jabodebek and jakarta brt transjakarta and krl stations with the exception of kajj intercity train stations like gambir and pasar senen take dukuh atas for example it s a well planned tod with very good walkability though transfer between transport modes are quite far some lrt jabodebek stations like cawang ciliwung pancoran etc are directly connected with transjakarta brt shelters also the gov t of dki jakarta heavily subsidized public transport fares to foster public transportation usage even introducing tarif integrasi despite all those though jakarta is still stuck in terrible traffic especially in jalan tb simatupang,110,726,0,False,True,0,0,0,MIXED,en,1,9,,False,False,accepted,positive,0.0834951698780059,0.4352431297302246,0.4812617003917694,0.4812617003917694,0.0460185706615448,low,high,low_confidence | small_probability_margin | mixed_language,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,120,2026-06-18 15:47:51,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,622
