record_id,platform,content_type,comment_id,thread_id,video_id,video_title,channel_title,video_url,video_published_at,theme,raw_text,author_hash,comment_published_at,comment_updated_at,like_count,reply_count,can_reply,is_public,viewer_rating,moderation_status,collected_at,collection_status,rejection_reason,clean_text,normalized_text_key,word_count,character_count,emoji_count,emoji_only,contains_alphanumeric,url_count,mention_count,hashtag_count,language_tag,detected_language,malay_indicator_count,english_indicator_count,spam_reasons,spam_flag,normalized_duplicate,cleaning_status,predicted_label,negative_probability,neutral_probability,positive_probability,prediction_confidence,probability_margin,confidence_category,review_priority,review_reason,manual_label,manual_review_status,manual_review_notes,final_label,model_name,annotation_stage,manual_label_options,selected_for_balanced_review,review_sequence,reviewed_at,review_decision_source,replacement_status,replacement_notes,supplement_reason,supplement_target_label,dataset_split_ready,final_dataset_name,final_dataset_created_at,final_dataset_sequence,original_text,translated_text_en,translation_status,translation_method,sentiment,action,review_notes
YT_UgxxCrDjMiAYRJEHJOp4AaABAg,YouTube,top_level_comment,UgxxCrDjMiAYRJEHJOp4AaABAg,UgxxCrDjMiAYRJEHJOp4AaABAg,0zi0v_kJ7BE,"Belanjawan 2026: Bantuan tunai STR dikurang RM300, Sara naik",KiniTV,https://www.youtube.com/watch?v=0zi0v_kJ7BE,2025-10-13T05:24:51Z,cost_of_living_public_policy,Assalamualaikum kami orang bujang ada tanggungjawab kami ada yang sakit tak boleh bekerja memerlukan kewangan sendiri kerana tidak dapat bekerja takkan nak menyusahkan orang tua sekurangnya dapat sikit pun okeylah orang bujang langsung tak dapat betul-betul tak adillah,27df2bac5e9c400a37a8,2025-10-17T06:29:57Z,2025-10-17T06:29:57Z,0,0,True,True,none,,2026-06-17T15:11:41.176403+00:00,raw,,Assalamualaikum kami orang bujang ada tanggungjawab kami ada yang sakit tak boleh bekerja memerlukan kewangan sendiri kerana tidak dapat bekerja takkan nak menyusahkan orang tua sekurangnya dapat sikit pun okeylah orang bujang langsung tak dapat betul-betul tak adillah,assalamualaikum kami orang bujang ada tanggungjawab kami ada yang sakit tak boleh bekerja memerlukan kewangan sendiri kerana tidak dapat bekerja takkan nak menyusahkan orang tua sekurangnya dapat sikit pun okeylah orang bujang langsung tak dapat betul betul tak adillah,38,269,0,False,True,0,0,0,BM,id,8,0,,False,False,accepted,positive,0.2519544661045074,0.3149789273738861,0.433066576719284,0.433066576719284,0.1180876493453979,low,high,low_confidence | small_probability_margin,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,89,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,436,Assalamualaikum kami orang bujang ada tanggungjawab kami ada yang sakit tak boleh bekerja memerlukan kewangan sendiri kerana tidak dapat bekerja takkan nak menyusahkan orang tua sekurangnya dapat sikit pun okeylah orang bujang langsung tak dapat betul-betul tak adillah,"Assalamualaikum, we single people have responsibilities, some of us are sick and can't work, we need our own finances because we can't work, we don't want to trouble our parents, at least we can get a little, it's okay, single people can't get it at all, it's not fair",translated,google_translate_auto_to_en,negative,relabel,translated English contains stronger negative sentiment cues
YT_UgzdIO7VZX_vIu4hhuF4AaABAg,YouTube,top_level_comment,UgzdIO7VZX_vIu4hhuF4AaABAg,UgzdIO7VZX_vIu4hhuF4AaABAg,ePfJmLXfPwU,JPJ perkenal wajah baharu lesen memandu,Harian Metro,https://www.youtube.com/watch?v=ePfJmLXfPwU,2025-05-21T11:30:02Z,transport_public_services,Mesti kena bayar lebih nie..apa² pun terbaikk laaa jpj..,4fa309e403a27810b118,2025-05-21T15:22:59Z,2025-05-21T15:22:59Z,1,0,True,True,none,,2026-06-17T15:11:47.301159+00:00,raw,,Mesti kena bayar lebih nie..apa2 pun terbaikk laaa jpj..,mesti kena bayar lebih nie apa2 pun terbaikk laaa jpj,10,56,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.1606172919273376,0.1187832280993461,0.7205994725227356,0.7205994725227356,0.559982180595398,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,411,2026-06-18 18:35:34,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,798,Mesti kena bayar lebih nie..apa2 pun terbaikk laaa jpj..,I have to pay more.. whatever is the best jpj..,translated,google_translate_auto_to_en,positive,relabel,translated English contains stronger positive/supportive sentiment cues
YT_UgzcIvN7JTTn6rkVYoh4AaABAg,YouTube,top_level_comment,UgzcIvN7JTTn6rkVYoh4AaABAg,UgzcIvN7JTTn6rkVYoh4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,"Bantuan sara utk perdaya dn tipu daya rakyat guna wang pembayar pajak(taxes payers money) dn wang negara utk jadi umpan beracun utk kepentingan diri sendiri anuar dn kroni2nya pertahankn kuasa utk sakau wang kerajaan. Rakyat boleh ambil wang sara terutama orang2 kaum melayu, tp jgn pangkah calon2 ahli parlimen drpd PKR, UMNO, DAPigs, Amanah pada PRN dan PRU16. Orang2 yg pilih calon2 parti2 munafikun jadi pemimpin mrk adalah orang2 yg xtakut akan AZAB ALLAH SWT (Baca dn Pahami apa yg terkandung dlm wahyu Allah SWT dlm *Surah Munafikun* dlm pilih pemimpin, biar kita semua selamat drpd azab Allah SWT selepas kematian, krn melanggar Layangan-Nya. Insha Allah.",381325d26affac9eab80,2026-01-06T09:12:09Z,2026-01-06T09:15:05Z,1,1,True,True,none,,2026-06-17T15:11:40.406182+00:00,raw,,"Bantuan sara utk perdaya dn tipu daya rakyat guna wang pembayar pajak(taxes payers money) dn wang negara utk jadi umpan beracun utk kepentingan diri sendiri anuar dn kroni2nya pertahankn kuasa utk sakau wang kerajaan. Rakyat boleh ambil wang sara terutama orang2 kaum melayu, tp jgn pangkah calon2 ahli parlimen drpd PKR, UMNO, DAPigs, Amanah pada PRN dan PRU16. Orang2 yg pilih calon2 parti2 munafikun jadi pemimpin mrk adalah orang2 yg xtakut akan AZAB ALLAH SWT (Baca dn Pahami apa yg terkandung dlm wahyu Allah SWT dlm *Surah Munafikun* dlm pilih pemimpin, biar kita semua selamat drpd azab Allah SWT selepas kematian, krn melanggar Layangan-Nya. Insha Allah.",bantuan sara utk perdaya dn tipu daya rakyat guna wang pembayar pajak taxes payers money dn wang negara utk jadi umpan beracun utk kepentingan diri sendiri anuar dn kroni2nya pertahankn kuasa utk sakau wang kerajaan rakyat boleh ambil wang sara terutama orang2 kaum melayu tp jgn pangkah calon2 ahli parlimen drpd pkr umno dapigs amanah pada prn dan pru16 orang2 yg pilih calon2 parti2 munafikun jadi pemimpin mrk adalah orang2 yg xtakut akan azab allah swt baca dn pahami apa yg terkandung dlm wahyu allah swt dlm surah munafikun dlm pilih pemimpin biar kita semua selamat drpd azab allah swt selepas kematian krn melanggar layangan nya insha allah,107,663,0,False,True,0,0,0,BM,id,6,0,,False,False,accepted,negative,0.9455950260162354,0.0273207854479551,0.0270842462778091,0.9455950260162354,0.9182742405682802,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,675,2026-06-18 19:19:28,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,420,"Bantuan sara utk perdaya dn tipu daya rakyat guna wang pembayar pajak(taxes payers money) dn wang negara utk jadi umpan beracun utk kepentingan diri sendiri anuar dn kroni2nya pertahankn kuasa utk sakau wang kerajaan. Rakyat boleh ambil wang sara terutama orang2 kaum melayu, tp jgn pangkah calon2 ahli parlimen drpd PKR, UMNO, DAPigs, Amanah pada PRN dan PRU16. Orang2 yg pilih calon2 parti2 munafikun jadi pemimpin mrk adalah orang2 yg xtakut akan AZAB ALLAH SWT (Baca dn Pahami apa yg terkandung dlm wahyu Allah SWT dlm *Surah Munafikun* dlm pilih pemimpin, biar kita semua selamat drpd azab Allah SWT selepas kematian, krn melanggar Layangan-Nya. Insha Allah.","Subsistence aid for deception and trickery of the people using tax payers money and state money to become poisonous bait for the self-interest of Anuar and his cronies to maintain power for the sake of government money. The people can take stipends, especially the Malays, but don't vote for the parliamentary candidates from PKR, UMNO, DAPigs, Amanah in PRN and GE16. The people who choose the candidates of the hypocritical parties to be our leaders are the people who are afraid of ALLAH SWT'S PUNISHMENT (Read and understand what is contained in the revelation of Allah SWT in *Surah Munafikun* in choosing leaders, let us all be safe from the punishment of Allah SWT after death, because we violate His Kite. God willing.",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgxAdJALgkMRU-1BxOZ4AaABAg,YouTube,top_level_comment,UgxAdJALgkMRU-1BxOZ4AaABAg,UgxAdJALgkMRU-1BxOZ4AaABAg,MpBToZaCuWE,LRT derailment: Commuters want track and train maintenance to be enhanced,The Star,https://www.youtube.com/watch?v=MpBToZaCuWE,2026-05-28T08:54:43Z,transport_public_services,Rasuah - Binasa satu negara ...,9d23062e5f1111807e4d,2026-05-28T11:58:27Z,2026-05-28T11:58:27Z,4,0,True,True,none,,2026-06-17T15:11:46.538809+00:00,raw,,Rasuah - Binasa satu negara ..,rasuah binasa satu negara,4,30,0,False,True,0,0,0,BM,id,0,0,,False,False,accepted,negative,0.9574314951896667,0.0218496061861515,0.0207189247012138,0.9574314951896667,0.9355818890035152,high,low,,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,714,2026-06-18 20:01:17,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,462,Rasuah - Binasa satu negara ..,Corruption - Ruin a country..,translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgxnhrAQ86AKId3E9eB4AaABAg,YouTube,top_level_comment,UgxnhrAQ86AKId3E9eB4AaABAg,UgxnhrAQ86AKId3E9eB4AaABAg,UGAL8690ngc,"Bantuan Asas Rahmah diteruskan: RM100 untuk  dewasa, RM500 untuk penerima miskin tegar - Anwar",KiniTV,https://www.youtube.com/watch?v=UGAL8690ngc,2026-01-05T06:06:45Z,cost_of_living_public_policy,PMX paling hebat...perihatin kepada rakyat,0286f295e8834a4bc4c3,2026-01-07T10:46:17Z,2026-01-07T10:46:17Z,0,0,True,True,none,,2026-06-17T15:11:40.405771+00:00,raw,,PMX paling hebat..perihatin kepada rakyat,pmx paling hebat perihatin kepada rakyat,6,41,0,False,True,0,0,0,BM,id,1,0,,False,False,accepted,positive,0.1272652149200439,0.0904651582241058,0.7822695970535278,0.7822695970535278,0.6550043821334839,medium,medium,medium_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,498,2026-06-18 18:52:09,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,620,PMX paling hebat..perihatin kepada rakyat,PMX is the best..care for the people,translated,google_translate_auto_to_en,positive,keep,current label is acceptable or ambiguous
YT_Ugz96LWMWASrBjptOOx4AaABAg,YouTube,top_level_comment,Ugz96LWMWASrBjptOOx4AaABAg,Ugz96LWMWASrBjptOOx4AaABAg,ze_IuVwkuFc,KTMB's 'ghost train' transforms commute for students from the interior,The Star,https://www.youtube.com/watch?v=ze_IuVwkuFc,2026-01-11T13:05:33Z,transport_public_services,Skali skala tak boleh ke bawak train? Teringin masa zaman sekolah 😂,4d65798dd7ff5e8b1abc,2026-01-11T13:27:27Z,2026-01-11T13:28:04Z,3,0,True,True,none,,2026-06-17T15:11:47.668808+00:00,raw,,Skali skala tak boleh ke bawak train? Teringin masa zaman sekolah 😂,skali skala tak boleh ke bawak train teringin masa zaman sekolah,11,67,1,False,True,0,0,0,MIXED,id,2,1,,False,False,accepted,negative,0.7849460244178772,0.1355486065149307,0.0795053914189338,0.7849460244178772,0.6493974179029465,medium,medium,medium_confidence | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,510,2026-06-18 18:53:42,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,820,Skali skala tak boleh ke bawak train? Teringin masa zaman sekolah 😂,Can't you bring the scale to the train? I miss my school days 😂,translated,google_translate_auto_to_en,negative,relabel,negative cues outweigh positive label after translation
YT_UgzKkCKWcBbZGuG92XZ4AaABAg,YouTube,top_level_comment,UgzKkCKWcBbZGuG92XZ4AaABAg,UgzKkCKWcBbZGuG92XZ4AaABAg,9tQzzOjBIdI,KOS SARA HIDUP | Kerajaan Bakal Umum Langkah Tangani Kos Sara Hidup,Buletin TV3,https://www.youtube.com/watch?v=9tQzzOjBIdI,2025-07-19T05:38:22Z,cost_of_living_public_policy,Kalau xisnin selasa ni la bil letrik aku sampai.,e8ea9a1afcea24608c9f,2025-07-19T16:29:47Z,2025-07-19T16:29:47Z,0,0,True,True,none,,2026-06-17T15:11:40.015352+00:00,raw,,Kalau xisnin selasa ni la bil letrik aku sampai.,kalau xisnin selasa ni la bil letrik aku sampai,9,48,0,False,True,0,0,0,BM,id,2,0,,False,False,accepted,positive,0.167878195643425,0.3170945346355438,0.5150272846221924,0.5150272846221924,0.1979327499866485,low,high,low_confidence,neutral,reviewed,,neutral,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,176,2026-06-18 15:59:00,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,32,Kalau xisnin selasa ni la bil letrik aku sampai.,"If you are lucky, my electricity bill will arrive on Tuesday.",translated,google_translate_auto_to_en,neutral,keep,current label is acceptable or ambiguous
YT_Ugxx9nfyn-gIJpfM70F4AaABAg,YouTube,top_level_comment,Ugxx9nfyn-gIJpfM70F4AaABAg,Ugxx9nfyn-gIJpfM70F4AaABAg,oULUeT07fa0,JPJ MALAYSIA? ADA APA APA JAWAPAN KE? SITA KENDERAAN ORANG SAMPAI BERBULAN BULAN? TERIMA KASIH SINGH,Bossrul Channel,https://www.youtube.com/watch?v=oULUeT07fa0,2025-07-01T02:14:17Z,transport_public_services,Jgn marah pada pakatan Sila rujuk akta.. Oleh leaders politics umno guy's... Ini lah kaedan Malaysia kini boleh suara because pakatan refomasi free suara.... Our responsibility like our Singh brother katanya segalanya Rakyat please go and research Bagaimana nak selesai... Satu 2 nya jumpa lawyers... B4 too late okay tq so much for your sharing and postive attitude towards helping people's 🎉❤,a0a64d8a1a97aceee597,2025-07-04T03:06:44Z,2025-07-04T03:06:44Z,7,0,True,True,none,,2026-06-17T15:11:48.879895+00:00,raw,,Jgn marah pada pakatan Sila rujuk akta.. Oleh leaders politics umno guy's.. Ini lah kaedan Malaysia kini boleh suara because pakatan refomasi free suara.. Our responsibility like our Singh brother katanya segalanya Rakyat please go and research Bagaimana nak selesai.. Satu 2 nya jumpa lawyers.. B4 too late okay tq so much for your sharing and postive attitude towards helping people's 🎉❤,jgn marah pada pakatan sila rujuk akta oleh leaders politics umno guy s ini lah kaedan malaysia kini boleh suara because pakatan refomasi free suara our responsibility like our singh brother katanya segalanya rakyat please go and research bagaimana nak selesai satu 2 nya jumpa lawyers b4 too late okay tq so much for your sharing and postive attitude towards helping people s,61,389,2,False,True,0,0,0,MIXED,id,6,3,,False,False,accepted,positive,0.1932359188795089,0.2495996952056884,0.5571643710136414,0.5571643710136414,0.3075646758079529,low,high,low_confidence | mixed_language,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,270,2026-06-18 17:06:23,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,144,Jgn marah pada pakatan Sila rujuk akta.. Oleh leaders politics umno guy's.. Ini lah kaedan Malaysia kini boleh suara because pakatan refomasi free suara.. Our responsibility like our Singh brother katanya segalanya Rakyat please go and research Bagaimana nak selesai.. Satu 2 nya jumpa lawyers.. B4 too late okay tq so much for your sharing and postive attitude towards helping people's 🎉❤,Don't be angry at the pact Please refer to the act.. By leaders politics umno guy's.. This is the Malaysian system now you can vote because the reformation pact is free.. Our responsibility like our Singh brother said everything Rakyat please go and research.,translated,google_translate_auto_to_en,negative,relabel,translated English contains stronger negative sentiment cues
YT_UgwAIeyKGaIikGeZUah4AaABAg,YouTube,top_level_comment,UgwAIeyKGaIikGeZUah4AaABAg,UgwAIeyKGaIikGeZUah4AaABAg,hXMCJ90cK7M,Car vs Public Transport in Malaysia. Who Wins?,Mr Money TV,https://www.youtube.com/watch?v=hXMCJ90cK7M,2025-05-23T12:42:56Z,transport_public_services,"Try doing one with bus connection, then the whole thing will tip toward car. You gotta remember big majority of journeys (70-85% of journeys) don't have origin-destination start/end in a place that is a stone's throw away from LRT or MRT station. Each bus connection/transfer will set you back a minimum 15mins additional (this is in the situation of transferring to the bus that comes every 5- 10 minutes). If put in Klang Valley context, most bus service for your last-mile connection runs every 30-40mins.",057c52a351b784b3e421,2025-05-23T19:06:32Z,2025-05-23T19:07:29Z,61,1,True,True,none,,2026-06-17T15:11:46.927932+00:00,raw,,"Try doing one with bus connection, then the whole thing will tip toward car. You gotta remember big majority of journeys (70-85% of journeys) don't have origin-destination start/end in a place that is a stone's throw away from LRT or MRT station. Each bus connection/transfer will set you back a minimum 15mins additional (this is in the situation of transferring to the bus that comes every 5- 10 minutes). If put in Klang Valley context, most bus service for your last-mile connection runs every 30-40mins.",try doing one with bus connection then the whole thing will tip toward car you gotta remember big majority of journeys 70 85 of journeys don t have origin destination start end in a place that is a stone s throw away from lrt or mrt station each bus connection transfer will set you back a minimum 15mins additional this is in the situation of transferring to the bus that comes every 5 10 minutes if put in klang valley context most bus service for your last mile connection runs every 30 40mins,87,508,0,False,True,0,0,0,EN,en,0,7,,False,False,accepted,neutral,0.065531849861145,0.9022470712661744,0.0322210863232612,0.9022470712661744,0.8367152214050293,high,medium,neutral_prediction,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,562,2026-06-18 19:02:29,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,794,"Try doing one with bus connection, then the whole thing will tip toward car. You gotta remember big majority of journeys (70-85% of journeys) don't have origin-destination start/end in a place that is a stone's throw away from LRT or MRT station. Each bus connection/transfer will set you back a minimum 15mins additional (this is in the situation of transferring to the bus that comes every 5- 10 minutes). If put in Klang Valley context, most bus service for your last-mile connection runs every 30-40mins.","Try doing one with bus connection, then the whole thing will tip toward car. You gotta remember big majority of journeys (70-85% of journeys) don't have origin-destination start/end in a place that is a stone's throw away from LRT or MRT station. Each bus connection/transfer will set you back a minimum 15mins additional (this is in the situation of transferring to the bus that comes every 5- 10 minutes). If put in Klang Valley context, most bus service for your last-mile connection runs every 30-40mins.",kept_original_english,none,negative,keep,current label is acceptable or ambiguous
YT_UgzPpfQ_YMKJInenpol4AaABAg,YouTube,top_level_comment,UgzPpfQ_YMKJInenpol4AaABAg,UgzPpfQ_YMKJInenpol4AaABAg,Yu37CmWLvK0,SATU MALAYSIA KENA SCAM MAKANAN DI BAZAR RAMADAN‼️ LELAKI SOUND PENIAGA BAZAAR,NuR MuHD,https://www.youtube.com/watch?v=Yu37CmWLvK0,2026-02-22T17:36:49Z,festivals_national_events,Jangan kita salahkan peniaga kerana kita semua tahu kos umrah sekarang ini semakin mahal tambah tambah lagi bila pegi umrah balik hari. Saya percaya peniaga-peniaga yang terlibat memang menyimpan cita-cita untuk pegi umrah balik hari. Justeru kita hendaklah menerima dan teruskan membeli supaya cita-cita mereka tercapai. 😆😆😆✌,296b9a0e14ae03ec0fdf,2026-03-03T06:33:09Z,2026-03-03T06:33:09Z,0,0,True,True,none,,2026-06-17T15:11:44.742832+00:00,raw,,Jangan kita salahkan peniaga kerana kita semua tahu kos umrah sekarang ini semakin mahal tambah tambah lagi bila pegi umrah balik hari. Saya percaya peniaga-peniaga yang terlibat memang menyimpan cita-cita untuk pegi umrah balik hari. Justeru kita hendaklah menerima dan teruskan membeli supaya cita-cita mereka tercapai. 😆😆😆✌,jangan kita salahkan peniaga kerana kita semua tahu kos umrah sekarang ini semakin mahal tambah tambah lagi bila pegi umrah balik hari saya percaya peniaga peniaga yang terlibat memang menyimpan cita cita untuk pegi umrah balik hari justeru kita hendaklah menerima dan teruskan membeli supaya cita cita mereka tercapai,46,326,4,False,True,0,0,0,BM,id,10,0,,False,False,accepted,positive,0.2083455920219421,0.2295177727937698,0.5621366500854492,0.5621366500854492,0.3326188772916794,low,high,low_confidence,positive,reviewed,,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,275,2026-06-18 17:07:17,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,324,Jangan kita salahkan peniaga kerana kita semua tahu kos umrah sekarang ini semakin mahal tambah tambah lagi bila pegi umrah balik hari. Saya percaya peniaga-peniaga yang terlibat memang menyimpan cita-cita untuk pegi umrah balik hari. Justeru kita hendaklah menerima dan teruskan membeli supaya cita-cita mereka tercapai. 😆😆😆✌,Let's not blame the traders because we all know the cost of umrah is getting more and more expensive now when going for umrah the next day. I believe that the traders involved really have ambitions to go for Umrah the next day. Therefore we should accept and continue to buy so that their ambitions are achieved. 😆😆😆✌,translated,google_translate_auto_to_en,negative,relabel,translated English contains stronger negative sentiment cues
YT_UgxeOQ1q3bWjr3uTjIR4AaABAg,YouTube,top_level_comment,UgxeOQ1q3bWjr3uTjIR4AaABAg,UgxeOQ1q3bWjr3uTjIR4AaABAg,ePfJmLXfPwU,JPJ perkenal wajah baharu lesen memandu,Harian Metro,https://www.youtube.com/watch?v=ePfJmLXfPwU,2025-05-21T11:30:02Z,transport_public_services,"Donlod my jpj,dh isi semua data..tapi x blh guna smpai skg,siap srh pegawai jpj tolong daftar lg,dia pun penin.tu pun x blh jgk,last gitau xpa la cik,kalau kena tahan saya tunjuk ja kertas yg dh bayo tu😂,menyusahkan ja dema ni,",0099704d805a103ba3a3,2025-10-31T06:48:02Z,2025-10-31T06:48:02Z,0,0,True,True,none,,2026-06-17T15:11:47.298769+00:00,raw,,"Donlod my jpj,dh isi semua data..tapi x blh guna smpai skg,siap srh pegawai jpj tolong daftar lg,dia pun penin.tu pun x blh jgk,last gitau xpa la cik,kalau kena tahan saya tunjuk ja kertas yg dh bayo tu😂,menyusahkan ja dema ni,",donlod my jpj dh isi semua data tapi x blh guna smpai skg siap srh pegawai jpj tolong daftar lg dia pun penin tu pun x blh jgk last gitau xpa la cik kalau kena tahan saya tunjuk ja kertas yg dh bayo tu menyusahkan ja dema ni,48,227,1,False,True,0,0,0,BM,id,3,0,,False,False,accepted,negative,0.7749972343444824,0.1258876472711563,0.0991151183843612,0.7749972343444824,0.6491095870733261,medium,medium,medium_confidence,negative,reviewed,,negative,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,positive | neutral | negative | uncertain,True,489,2026-06-18 18:50:34,human_manual_review,,,,,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,137,"Donlod my jpj,dh isi semua data..tapi x blh guna smpai skg,siap srh pegawai jpj tolong daftar lg,dia pun penin.tu pun x blh jgk,last gitau xpa la cik,kalau kena tahan saya tunjuk ja kertas yg dh bayo tu😂,menyusahkan ja dema ni,","I downloaded my jpj, filled in all the data.. but I can't use it yet, the jpj officer is ready to register again, he is also a penin. I can't do it either, lastly I know what to do, miss, if you have to hold me, show me the paper that I brought 😂, it's a hassle now,",translated,google_translate_auto_to_en,negative,keep,current label is acceptable or ambiguous
YT_UgzGzt73O3sf5xtQy5J4AaABAg,YouTube,top_level_comment,UgzGzt73O3sf5xtQy5J4AaABAg,UgzGzt73O3sf5xtQy5J4AaABAg,L-iPwc5b3oI,Malaysia rolls out the welcome mat for first tourists of 2026,The Star,https://www.youtube.com/watch?v=L-iPwc5b3oI,2026-01-01T05:54:35Z,tourism_lifestyle_events,"The Minister should ""SMILE"" more.....so that it looks more WELCOMING 🎉🎉🎉 Lead by example.",03fa8cb6fc774abc6731,2026-01-02T11:56:23Z,2026-01-02T11:58:24Z,1,0,True,True,none,,2026-06-17T15:11:45.906344+00:00,raw,,"The Minister should ""SMILE"" more..so that it looks more WELCOMING 🎉🎉🎉 Lead by example.",the minister should smile more so that it looks more welcoming lead by example,14,86,3,False,True,0,0,0,EN,en,0,3,,False,False,accepted,positive,0.0385548546910285,0.0656925439834594,0.8957525491714478,0.8957525491714478,0.8300600051879883,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,12,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,537,"The Minister should ""SMILE"" more..so that it looks more WELCOMING 🎉🎉🎉 Lead by example.","The Minister should ""SMILE"" more..so that it looks more WELCOMING 🎉🎉🎉 Lead by example.",kept_original_english,none,negative,relabel,negative cues outweigh positive label after translation
YT_UgwuRBP82tNJMrz7tPx4AaABAg,YouTube,top_level_comment,UgwuRBP82tNJMrz7tPx4AaABAg,UgwuRBP82tNJMrz7tPx4AaABAg,dDRZ6AZbcfw,Malaysian Hawker Fights To Keep His Noodles Affordable As Food Prices Rise | Money Mind | Inflation,CNA Insider,https://www.youtube.com/watch?v=dDRZ6AZbcfw,2025-11-25T14:01:10Z,cost_of_living_public_policy,Hope his business will be better soon 🙏,53b3e6da12526849cbc7,2025-11-27T20:35:59Z,2025-11-27T20:35:59Z,0,0,True,True,none,,2026-06-17T15:11:42.418334+00:00,raw,,Hope his business will be better soon 🙏,hope his business will be better soon,7,39,1,False,True,0,0,0,EN,en,0,1,,False,False,accepted,positive,0.0182754397392272,0.073830246925354,0.907894253730774,0.907894253730774,0.8340640068054199,high,low,,positive,reviewed,Added from reviewed positive supplement,positive,cardiffnlp/twitter-xlm-roberta-base-sentiment-multilingual,automatic_prelabel,,False,11,2026-06-18 20:33:38,human_manual_review_positive_supplement,available,,positive_shortage_after_manual_review,positive,True,final_youtube_sentiment_825_balanced,2026-06-18 20:43:24,534,Hope his business will be better soon 🙏,Hope his business will be better soon 🙏,kept_original_english,none,positive,keep,current label is acceptable or ambiguous
